GEO_ID,NAME,B25004_001E,B25004_001M,B25004_002E,B25004_002M,B25004_003E,B25004_003M,B25004_004E,B25004_004M,B25004_005E,B25004_005M,B25004_006E,B25004_006M,B25004_007E,B25004_007M,B25004_008E,B25004_008M
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,Estimate!!Total!!For rent,Margin of Error!!Total!!For rent,"Estimate!!Total!!Rented, not occupied","Margin of Error!!Total!!Rented, not occupied",Estimate!!Total!!For sale only,Margin of Error!!Total!!For sale only,"Estimate!!Total!!Sold, not occupied","Margin of Error!!Total!!Sold, not occupied","Estimate!!Total!!For seasonal, recreational, or occasional use","Margin of Error!!Total!!For seasonal, recreational, or occasional use",Estimate!!Total!!For migrant workers,Margin of Error!!Total!!For migrant workers,Estimate!!Total!!Other vacant,Margin of Error!!Total!!Other vacant
1400000US36027100000,"Census Tract 1000, Dutchess County, New York",432,102,20,32,0,12,26,32,20,29,309,101,0,12,57,30
1400000US36027110003,"Census Tract 1100.03, Dutchess County, New York",258,93,34,49,0,12,13,20,0,12,170,73,0,12,41,42
1400000US36027110004,"Census Tract 1100.04, Dutchess County, New York",168,55,0,12,0,12,16,21,13,20,127,45,0,12,12,20
1400000US36027110005,"Census Tract 1100.05, Dutchess County, New York",103,53,13,21,15,23,0,12,0,12,0,12,0,12,75,56
1400000US36027120000,"Census Tract 1200, Dutchess County, New York",271,79,0,12,0,12,18,26,0,12,194,73,13,21,46,37
1400000US36027130003,"Census Tract 1300.03, Dutchess County, New York",178,114,29,48,0,17,100,86,0,17,49,59,0,17,0,17
1400000US36027130004,"Census Tract 1300.04, Dutchess County, New York",63,29,0,12,0,12,18,19,0,12,18,19,0,12,27,23
1400000US36027130005,"Census Tract 1300.05, Dutchess County, New York",64,38,0,12,0,12,0,12,0,12,30,28,0,12,34,30
1400000US36027140101,"Census Tract 1401.01, Dutchess County, New York",177,101,58,56,0,17,84,76,0,17,0,17,0,17,35,36
1400000US36027140200,"Census Tract 1402, Dutchess County, New York",380,168,157,113,39,63,47,74,48,76,0,17,0,17,89,98
1400000US36027140300,"Census Tract 1403, Dutchess County, New York",404,207,105,109,0,17,117,110,98,108,0,17,0,17,84,90
1400000US36027140400,"Census Tract 1404, Dutchess County, New York",56,47,0,17,0,17,39,45,0,17,0,17,0,17,17,19
1400000US36027140500,"Census Tract 1405, Dutchess County, New York",169,86,33,42,0,12,52,53,24,38,23,37,0,12,37,43
1400000US36027140602,"Census Tract 1406.02, Dutchess County, New York",37,50,0,12,0,12,4,13,0,12,0,12,0,12,33,47
1400000US36027140700,"Census Tract 1407, Dutchess County, New York",187,113,0,17,0,17,0,17,36,58,78,97,0,17,73,80
1400000US36027140801,"Census Tract 1408.01, Dutchess County, New York",78,72,0,12,0,12,0,12,40,60,0,12,0,12,38,57
1400000US36027150003,"Census Tract 1500.03, Dutchess County, New York",138,45,14,15,14,15,0,12,0,12,55,32,16,24,39,26
1400000US36027150004,"Census Tract 1500.04, Dutchess County, New York",118,58,0,12,0,12,18,31,19,31,18,28,0,12,63,56
1400000US36027150005,"Census Tract 1500.05, Dutchess County, New York",114,66,0,12,0,12,0,12,0,12,63,48,0,12,51,55
1400000US36027150006,"Census Tract 1500.06, Dutchess County, New York",124,55,25,27,0,12,11,16,0,12,0,12,0,12,88,53
1400000US36027160003,"Census Tract 1600.03, Dutchess County, New York",225,78,21,27,0,12,23,30,30,30,90,56,0,12,61,48
1400000US36027160004,"Census Tract 1600.04, Dutchess County, New York",174,89,0,12,0,12,0,12,0,12,107,66,0,12,67,67
1400000US36027160005,"Census Tract 1600.05, Dutchess County, New York",114,74,0,12,0,12,34,42,47,52,33,43,0,12,0,12
1400000US36027170000,"Census Tract 1700, Dutchess County, New York",330,112,9,14,0,12,56,57,0,12,240,93,0,12,25,39
1400000US36027180001,"Census Tract 1800.01, Dutchess County, New York",224,79,56,50,0,12,20,31,20,30,85,55,0,12,43,42
1400000US36027190101,"Census Tract 1901.01, Dutchess County, New York",87,71,0,12,0,12,36,53,0,12,8,12,0,12,43,54
1400000US36027190102,"Census Tract 1901.02, Dutchess County, New York",54,48,0,12,0,12,20,31,0,12,0,12,0,12,34,38
1400000US36027190203,"Census Tract 1902.03, Dutchess County, New York",41,41,0,12,0,12,29,30,0,12,12,19,0,12,0,12
1400000US36027190204,"Census Tract 1902.04, Dutchess County, New York",160,106,56,63,0,12,104,100,0,12,0,12,0,12,0,12
1400000US36027190301,"Census Tract 1903.01, Dutchess County, New York",91,67,44,48,47,51,0,12,0,12,0,12,0,12,0,12
1400000US36027190401,"Census Tract 1904.01, Dutchess County, New York",77,58,0,12,0,12,42,38,0,12,17,28,0,12,18,28
1400000US36027190402,"Census Tract 1904.02, Dutchess County, New York",48,47,19,29,0,12,0,12,0,12,0,12,0,12,29,37
1400000US36027200001,"Census Tract 2000.01, Dutchess County, New York",386,108,24,39,0,12,44,49,0,12,270,96,0,12,48,51
1400000US36027200002,"Census Tract 2000.02, Dutchess County, New York",98,38,18,20,0,12,18,21,0,12,36,26,0,12,26,22
1400000US36027210101,"Census Tract 2101.01, Dutchess County, New York",352,166,144,133,0,17,0,17,0,17,40,67,0,17,168,130
1400000US36027210201,"Census Tract 2102.01, Dutchess County, New York",239,109,38,41,24,27,35,46,0,12,62,53,0,12,80,63
1400000US36027210301,"Census Tract 2103.01, Dutchess County, New York",177,92,0,12,0,12,51,59,0,12,50,52,0,12,76,67
1400000US36027220100,"Census Tract 2201, Dutchess County, New York",85,86,69,81,0,12,0,12,0,12,0,12,0,12,16,26
1400000US36027220201,"Census Tract 2202.01, Dutchess County, New York",235,100,18,30,0,12,71,60,16,25,0,12,0,12,130,89
1400000US36027220300,"Census Tract 2203, Dutchess County, New York",221,79,43,39,29,32,8,12,0,12,15,23,0,12,126,63
1400000US36027220700,"Census Tract 2207, Dutchess County, New York",87,41,21,24,12,21,0,12,0,12,20,30,0,12,34,26
1400000US36027220801,"Census Tract 2208.01, Dutchess County, New York",299,104,100,78,0,12,46,53,0,12,0,12,0,12,153,72
1400000US36027220901,"Census Tract 2209.01, Dutchess County, New York",361,139,107,91,0,12,107,91,32,46,0,12,0,12,115,85
1400000US36027221001,"Census Tract 2210.01, Dutchess County, New York",110,81,0,12,0,12,39,42,29,47,0,12,0,12,42,44
1400000US36027221100,"Census Tract 2211, Dutchess County, New York",215,88,54,50,0,12,0,12,18,30,0,12,0,12,143,66
1400000US36027300000,"Census Tract 3000, Dutchess County, New York",335,150,220,135,49,58,0,17,0,17,29,47,0,17,37,47
1400000US36027410000,"Census Tract 4100, Dutchess County, New York",19,16,19,16,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36027610000,"Census Tract 6100, Dutchess County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36027640001,"Census Tract 6400.01, Dutchess County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36027640002,"Census Tract 6400.02, Dutchess County, New York",15,18,0,12,0,12,0,12,0,12,8,13,0,12,7,12
1400000US36029000110,"Census Tract 1.10, Erie County, New York",163,77,18,28,0,12,0,12,0,12,20,32,0,12,125,66
1400000US36029000200,"Census Tract 2, Erie County, New York",265,110,8,13,0,12,24,40,27,43,0,12,0,12,206,112
1400000US36029000500,"Census Tract 5, Erie County, New York",239,77,30,34,0,12,0,12,17,27,0,12,0,12,192,74
1400000US36029000600,"Census Tract 6, Erie County, New York",114,105,0,12,0,12,0,12,42,69,0,12,0,12,72,84
1400000US36029000700,"Census Tract 7, Erie County, New York",171,94,50,51,26,40,0,12,30,42,0,12,0,12,65,57
1400000US36029000800,"Census Tract 8, Erie County, New York",169,107,0,12,0,12,0,12,29,46,12,20,0,12,128,96
1400000US36029000900,"Census Tract 9, Erie County, New York",65,62,0,12,0,12,0,12,9,15,0,12,0,12,56,60
1400000US36029001000,"Census Tract 10, Erie County, New York",296,143,12,20,0,17,39,63,0,17,0,17,0,17,245,132
1400000US36029001100,"Census Tract 11, Erie County, New York",214,93,46,52,0,12,24,40,23,37,9,14,0,12,112,78
1400000US36029001402,"Census Tract 14.02, Erie County, New York",442,131,225,102,0,12,0,12,0,12,0,12,0,12,217,90
1400000US36029001500,"Census Tract 15, Erie County, New York",198,69,0,12,0,12,0,12,13,21,0,12,0,12,185,68
1400000US36029001600,"Census Tract 16, Erie County, New York",543,117,32,37,0,12,56,47,15,24,0,12,0,12,440,112
1400000US36029001700,"Census Tract 17, Erie County, New York",212,73,0,12,36,40,0,12,0,12,0,12,0,12,176,71
1400000US36029001900,"Census Tract 19, Erie County, New York",271,118,25,40,0,12,0,12,23,38,8,13,0,12,215,112
1400000US36029002300,"Census Tract 23, Erie County, New York",247,89,0,12,0,12,0,12,20,32,0,12,0,12,227,86
1400000US36029002400,"Census Tract 24, Erie County, New York",476,132,84,78,0,12,6,18,0,12,0,12,0,12,386,133
1400000US36029002502,"Census Tract 25.02, Erie County, New York",112,57,0,12,35,37,0,12,0,12,0,12,0,12,77,43
1400000US36029002702,"Census Tract 27.02, Erie County, New York",385,97,136,66,17,27,0,12,0,12,0,12,0,12,232,83
1400000US36029002800,"Census Tract 28, Erie County, New York",450,80,77,42,0,12,0,12,28,26,0,12,0,12,345,68
1400000US36029002900,"Census Tract 29, Erie County, New York",280,91,33,34,14,23,0,12,0,12,0,12,0,12,233,98
1400000US36029003000,"Census Tract 30, Erie County, New York",256,99,0,12,0,12,0,12,0,12,0,12,0,12,256,99
1400000US36029003100,"Census Tract 31, Erie County, New York",321,124,0,12,0,12,0,12,33,52,0,12,0,12,288,118
1400000US36029003301,"Census Tract 33.01, Erie County, New York",315,115,133,82,0,12,0,12,22,35,0,12,0,12,160,96
1400000US36029003302,"Census Tract 33.02, Erie County, New York",405,144,22,34,0,12,0,12,0,12,0,12,0,12,383,143
1400000US36029003400,"Census Tract 34, Erie County, New York",331,108,0,12,0,12,0,12,57,55,0,12,0,12,274,106
1400000US36029003500,"Census Tract 35, Erie County, New York",571,156,98,70,36,41,0,12,0,12,0,12,0,12,437,135
1400000US36029003600,"Census Tract 36, Erie County, New York",262,96,34,38,0,12,0,12,0,12,0,12,0,12,228,96
1400000US36029003700,"Census Tract 37, Erie County, New York",307,123,57,54,0,12,90,70,24,40,0,12,0,12,136,82
1400000US36029003800,"Census Tract 38, Erie County, New York",210,83,33,46,0,12,3,16,11,22,0,12,0,12,163,71
1400000US36029003901,"Census Tract 39.01, Erie County, New York",130,52,9,15,0,12,0,12,0,12,0,12,0,12,121,49
1400000US36029004001,"Census Tract 40.01, Erie County, New York",235,104,0,12,49,55,0,12,45,50,0,12,0,12,141,76
1400000US36029004100,"Census Tract 41, Erie County, New York",303,77,0,12,0,12,28,31,0,12,0,12,0,12,275,73
1400000US36029004200,"Census Tract 42, Erie County, New York",219,83,18,30,20,32,0,12,20,31,0,12,0,12,161,85
1400000US36029004300,"Census Tract 43, Erie County, New York",295,156,34,53,0,17,0,17,0,17,0,17,0,17,261,141
1400000US36029004401,"Census Tract 44.01, Erie County, New York",149,67,14,22,0,12,0,12,0,12,7,11,0,12,128,63
1400000US36029004402,"Census Tract 44.02, Erie County, New York",91,73,0,12,0,12,0,12,17,27,0,12,0,12,74,67
1400000US36029004500,"Census Tract 45, Erie County, New York",155,135,0,17,52,81,0,17,0,17,0,17,0,17,103,115
1400000US36029004601,"Census Tract 46.01, Erie County, New York",134,75,46,50,22,36,0,12,0,12,0,12,0,12,66,59
1400000US36029004602,"Census Tract 46.02, Erie County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36029004700,"Census Tract 47, Erie County, New York",502,183,72,83,34,56,0,17,0,17,0,17,0,17,396,172
1400000US36029004800,"Census Tract 48, Erie County, New York",207,105,0,12,85,68,7,12,0,12,0,12,0,12,115,85
1400000US36029004900,"Census Tract 49, Erie County, New York",360,172,0,17,0,17,0,17,22,36,0,17,0,17,338,165
1400000US36029005000,"Census Tract 50, Erie County, New York",143,73,22,35,25,38,0,12,22,35,0,12,0,12,74,60
1400000US36029005100,"Census Tract 51, Erie County, New York",184,131,43,71,42,66,0,12,0,12,0,12,0,12,99,98
1400000US36029005201,"Census Tract 52.01, Erie County, New York",198,94,23,38,0,12,25,40,41,46,0,12,0,12,109,69
1400000US36029005202,"Census Tract 52.02, Erie County, New York",228,62,44,31,0,12,9,15,8,13,0,12,0,12,167,51
1400000US36029005300,"Census Tract 53, Erie County, New York",71,52,17,28,0,12,0,12,0,12,0,12,0,12,54,47
1400000US36029005400,"Census Tract 54, Erie County, New York",240,112,55,54,30,47,25,37,27,43,30,48,0,12,73,63
1400000US36029005500,"Census Tract 55, Erie County, New York",375,119,79,60,0,12,0,12,19,31,9,13,0,12,268,93
1400000US36029005600,"Census Tract 56, Erie County, New York",300,103,29,39,22,35,17,20,23,36,0,12,0,12,209,88
1400000US36029005700,"Census Tract 57, Erie County, New York",192,87,19,29,0,12,11,20,0,12,0,12,0,12,162,80
1400000US36029005801,"Census Tract 58.01, Erie County, New York",107,70,0,12,0,12,0,12,0,12,9,14,0,12,98,69
1400000US36029005802,"Census Tract 58.02, Erie County, New York",254,108,25,41,0,12,0,12,0,12,0,12,0,12,229,113
1400000US36029005900,"Census Tract 59, Erie County, New York",264,116,76,68,0,12,0,12,0,12,0,12,0,12,188,98
1400000US36029006100,"Census Tract 61, Erie County, New York",424,127,67,53,22,35,0,17,22,36,0,17,0,17,313,118
1400000US36029006201,"Census Tract 62.01, Erie County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36029006301,"Census Tract 63.01, Erie County, New York",366,148,105,86,45,72,0,12,0,12,15,24,0,12,201,114
1400000US36029006302,"Census Tract 63.02, Erie County, New York",134,76,35,44,0,12,0,12,0,12,25,41,0,12,74,51
1400000US36029006501,"Census Tract 65.01, Erie County, New York",172,91,26,43,0,12,0,12,0,12,9,14,0,12,137,79
1400000US36029006601,"Census Tract 66.01, Erie County, New York",366,108,22,35,84,80,0,12,0,12,0,12,0,12,260,95
1400000US36029006602,"Census Tract 66.02, Erie County, New York",101,70,0,12,0,12,24,37,0,12,18,20,0,12,59,53
1400000US36029006701,"Census Tract 67.01, Erie County, New York",471,157,102,92,69,76,0,12,0,12,62,63,0,12,238,104
1400000US36029006702,"Census Tract 67.02, Erie County, New York",391,198,190,130,0,12,46,73,0,12,0,12,0,12,155,130
1400000US36029006800,"Census Tract 68, Erie County, New York",594,177,228,135,27,46,0,12,0,12,0,12,0,12,339,156
1400000US36029006901,"Census Tract 69.01, Erie County, New York",317,104,72,48,17,27,0,12,0,12,0,12,0,12,228,89
1400000US36029006902,"Census Tract 69.02, Erie County, New York",228,98,84,61,0,12,0,12,0,12,0,12,0,12,144,82
1400000US36029007000,"Census Tract 70, Erie County, New York",229,100,42,50,38,42,0,12,0,12,0,12,0,12,149,85
1400000US36029007101,"Census Tract 71.01, Erie County, New York",237,81,23,21,17,28,0,12,0,12,0,12,0,12,197,84
1400000US36029007102,"Census Tract 71.02, Erie County, New York",133,86,22,35,0,12,0,12,20,33,0,12,0,12,91,67
1400000US36029007202,"Census Tract 72.02, Erie County, New York",86,46,18,22,29,32,0,12,0,12,16,25,0,12,23,18
1400000US36029007302,"Census Tract 73.02, Erie County, New York",159,96,0,17,14,23,86,79,0,17,0,17,0,17,59,61
1400000US36029007303,"Census Tract 73.03, Erie County, New York",173,138,57,91,0,17,0,17,0,17,0,17,0,17,116,108
1400000US36029007304,"Census Tract 73.04, Erie County, New York",201,125,18,29,57,91,0,17,0,17,19,30,0,17,107,91
1400000US36029007600,"Census Tract 76, Erie County, New York",82,60,0,12,0,12,0,12,26,38,0,12,0,12,56,45
1400000US36029007700,"Census Tract 77, Erie County, New York",146,104,39,59,0,12,16,26,0,12,16,25,0,12,75,87
1400000US36029007800,"Census Tract 78, Erie County, New York",206,134,105,99,0,17,0,17,0,17,0,17,0,17,101,98
1400000US36029007901,"Census Tract 79.01, Erie County, New York",83,68,46,53,0,12,0,12,8,13,0,12,0,12,29,44
1400000US36029007902,"Census Tract 79.02, Erie County, New York",202,131,0,17,0,17,39,64,0,17,0,17,0,17,163,122
1400000US36029007903,"Census Tract 79.03, Erie County, New York",40,47,0,12,0,12,0,12,0,12,0,12,0,12,40,47
1400000US36029007904,"Census Tract 79.04, Erie County, New York",103,70,0,12,0,12,34,52,0,12,0,12,0,12,69,61
1400000US36029007905,"Census Tract 79.05, Erie County, New York",61,93,61,93,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36029008001,"Census Tract 80.01, Erie County, New York",62,76,0,17,0,17,0,17,0,17,0,17,0,17,62,76
1400000US36029008002,"Census Tract 80.02, Erie County, New York",119,111,67,104,0,17,0,17,15,22,19,30,0,17,18,29
1400000US36029008003,"Census Tract 80.03, Erie County, New York",274,145,0,12,0,12,49,77,28,43,0,12,0,12,197,131
1400000US36029008101,"Census Tract 81.01, Erie County, New York",34,40,0,17,0,17,0,17,0,17,18,30,0,17,16,26
1400000US36029008102,"Census Tract 81.02, Erie County, New York",30,27,11,16,9,15,0,12,0,12,0,12,0,12,10,16
1400000US36029008201,"Census Tract 82.01, Erie County, New York",40,46,0,12,0,12,0,12,0,12,0,12,0,12,40,46
1400000US36029008202,"Census Tract 82.02, Erie County, New York",242,115,61,60,0,12,25,29,0,12,0,12,0,12,156,95
1400000US36029008300,"Census Tract 83, Erie County, New York",148,89,100,69,0,12,0,12,0,12,0,12,0,12,48,55
1400000US36029008400,"Census Tract 84, Erie County, New York",145,82,8,13,0,12,0,12,0,12,36,44,0,12,101,73
1400000US36029008500,"Census Tract 85, Erie County, New York",74,55,0,12,0,12,14,21,0,12,0,12,0,12,60,50
1400000US36029008600,"Census Tract 86, Erie County, New York",183,122,45,69,0,12,0,12,0,12,10,16,0,12,128,96
1400000US36029008700,"Census Tract 87, Erie County, New York",188,116,37,60,0,12,0,12,0,12,0,12,0,12,151,103
1400000US36029008800,"Census Tract 88, Erie County, New York",124,83,10,15,0,12,0,12,20,31,0,12,0,12,94,77
1400000US36029008900,"Census Tract 89, Erie County, New York",120,84,15,23,30,49,5,9,0,12,10,16,0,12,60,65
1400000US36029009004,"Census Tract 90.04, Erie County, New York",70,62,0,12,0,12,0,12,21,34,49,52,0,12,0,12
1400000US36029009006,"Census Tract 90.06, Erie County, New York",65,68,0,17,0,17,27,29,0,17,0,17,0,17,38,62
1400000US36029009007,"Census Tract 90.07, Erie County, New York",89,74,0,17,0,17,15,25,40,63,0,17,0,17,34,50
1400000US36029009008,"Census Tract 90.08, Erie County, New York",79,65,0,17,0,17,0,17,0,17,79,65,0,17,0,17
1400000US36029009009,"Census Tract 90.09, Erie County, New York",105,104,59,74,0,17,0,17,0,17,46,70,0,17,0,17
1400000US36029009010,"Census Tract 90.10, Erie County, New York",140,92,32,44,0,17,36,55,0,17,0,17,0,17,72,74
1400000US36029009104,"Census Tract 91.04, Erie County, New York",15,18,0,12,0,12,0,12,0,12,15,18,0,12,0,12
1400000US36029009106,"Census Tract 91.06, Erie County, New York",92,78,25,39,0,12,0,12,0,12,0,12,0,12,67,70
1400000US36029009107,"Census Tract 91.07, Erie County, New York",194,110,71,77,0,17,35,58,0,17,11,19,0,17,77,85
1400000US36029009109,"Census Tract 91.09, Erie County, New York",68,61,15,17,0,12,0,12,27,42,0,12,0,12,26,42
1400000US36029009110,"Census Tract 91.10, Erie County, New York",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36029009112,"Census Tract 91.12, Erie County, New York",178,95,98,74,28,44,0,12,0,12,0,12,0,12,52,60
1400000US36029009113,"Census Tract 91.13, Erie County, New York",53,61,0,17,0,17,0,17,0,17,0,17,0,17,53,61
1400000US36029009114,"Census Tract 91.14, Erie County, New York",142,86,28,45,0,12,62,64,0,12,52,58,0,12,0,12
1400000US36029009115,"Census Tract 91.15, Erie County, New York",148,80,10,18,30,49,10,15,0,12,9,13,0,12,89,64
1400000US36029009116,"Census Tract 91.16, Erie County, New York",268,146,101,80,56,91,0,17,0,17,0,17,0,17,111,118
1400000US36029009200,"Census Tract 92, Erie County, New York",262,148,42,63,49,77,0,12,49,79,0,12,0,12,122,117
1400000US36029009301,"Census Tract 93.01, Erie County, New York",187,137,46,73,0,17,35,53,0,17,44,71,0,17,62,76
1400000US36029009302,"Census Tract 93.02, Erie County, New York",78,66,27,44,0,12,31,48,0,12,0,12,0,12,20,21
1400000US36029009401,"Census Tract 94.01, Erie County, New York",101,49,0,17,36,62,0,17,0,17,33,51,0,17,32,50
1400000US36029009402,"Census Tract 94.02, Erie County, New York",53,32,0,12,0,12,14,17,0,12,20,22,0,12,19,19
1400000US36029009501,"Census Tract 95.01, Erie County, New York",49,76,0,17,0,17,0,17,0,17,0,17,0,17,49,76
1400000US36029009502,"Census Tract 95.02, Erie County, New York",223,149,0,17,0,17,65,81,0,17,48,76,0,17,110,102
1400000US36029009600,"Census Tract 96, Erie County, New York",240,158,37,60,113,103,40,62,12,20,0,17,0,17,38,63
1400000US36029009701,"Census Tract 97.01, Erie County, New York",166,76,44,47,0,12,30,38,22,35,0,12,0,12,70,62
1400000US36029009702,"Census Tract 97.02, Erie County, New York",45,38,0,12,0,12,0,12,0,12,0,12,0,12,45,38
1400000US36029009800,"Census Tract 98, Erie County, New York",21,32,0,12,0,12,0,12,0,12,0,12,0,12,21,32
1400000US36029009900,"Census Tract 99, Erie County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36029010001,"Census Tract 100.01, Erie County, New York",22,35,0,12,0,12,0,12,0,12,0,12,0,12,22,35
1400000US36029010002,"Census Tract 100.02, Erie County, New York",100,112,34,54,0,12,0,12,0,12,0,12,0,12,66,99
